experiment_id,model,split,T_low,T_high,accuracy,precision,recall,f1,auroc,pr_auc,avg_latency_ms,p95_latency_ms,heatmap_call_rate
gate_mnv3_patchcore_r18,mobilenetv3_small_100,val_mix,0.005,0.3,0.6610978520286396,0.0,0.0,0.0,0.5,0.6694510739856802,5.632278742824363,7.564276456832886,0.0
gate_mnv3_patchcore_r18,mobilenetv3_small_100,val_mix,0.002,0.3,0.6610978520286396,0.0,0.0,0.0,0.5,0.6694510739856802,4.620174803995574,9.285688400268555,0.0
gate_mnv3_patchcore_r18,mobilenetv3_small_100,val_mix,0.001,0.3,0.6610978520286396,0.0,0.0,0.0,0.5,0.6694510739856802,5.748311488895826,8.765533566474915,0.0
gate_mnv3_patchcore_r18,mobilenetv3_small_100,val_mix,0.05,0.2,0.6610978520286396,0.0,0.0,0.0,0.5,0.6694510739856802,3.7759735931360066,6.106473505496979,0.0
gate_mnv3_patchcore_r18,mobilenetv3_small_100,val_mix,0.03,0.2,0.6610978520286396,0.0,0.0,0.0,0.5,0.6694510739856802,4.515653009346391,11.256903409957886,0.0
gate_mnv3_patchcore_r18,mobilenetv3_small_100,val_mix,0.02,0.2,0.6610978520286396,0.0,0.0,0.0,0.5,0.6694510739856802,4.636369343304691,6.7046210169792175,0.0
gate_mnv3_patchcore_r18,mobilenetv3_small_100,val_mix,0.01,0.2,0.6610978520286396,0.0,0.0,0.0,0.5,0.6694510739856802,4.508371569376288,8.099906146526337,0.0
gate_mnv3_patchcore_r18,mobilenetv3_small_100,val_mix,0.005,0.2,0.6610978520286396,0.0,0.0,0.0,0.5,0.6694510739856802,4.171151818978758,5.776569247245789,0.0
gate_mnv3_patchcore_r18,mobilenetv3_small_100,val_mix,0.002,0.2,0.6610978520286396,0.0,0.0,0.0,0.5,0.6694510739856802,5.03816098188159,9.893059730529785,0.0
gate_mnv3_patchcore_r18,mobilenetv3_small_100,val_mix,0.001,0.2,0.6610978520286396,0.0,0.0,0.0,0.5,0.6694510739856802,5.255513942327021,8.247345685958862,0.0
gate_mnv3_patchcore_r18,mobilenetv3_small_100,val_mix,0.05,0.1,0.6610978520286396,0.0,0.0,0.0,0.5,0.6694510739856802,9.629408328800611,23.625686764717102,0.0
gate_mnv3_patchcore_r18,mobilenetv3_small_100,val_mix,0.03,0.1,0.6610978520286396,0.0,0.0,0.0,0.5,0.6694510739856802,6.143157123665821,9.898878633975983,0.0
gate_mnv3_patchcore_r18,mobilenetv3_small_100,val_mix,0.02,0.1,0.6610978520286396,0.0,0.0,0.0,0.5,0.6694510739856802,6.242712812947203,10.486461222171783,0.0
gate_mnv3_patchcore_r18,mobilenetv3_small_100,val_mix,0.01,0.1,0.6610978520286396,0.0,0.0,0.0,0.5,0.6694510739856802,7.31535117210807,13.755790889263153,0.0
gate_mnv3_patchcore_r18,mobilenetv3_small_100,val_mix,0.005,0.1,0.6610978520286396,0.0,0.0,0.0,0.5,0.6694510739856802,5.436798553193668,7.563397288322449,0.0
gate_mnv3_patchcore_r18,mobilenetv3_small_100,val_mix,0.002,0.1,0.6610978520286396,0.0,0.0,0.0,0.5,0.6694510739856802,5.323909916570477,9.647063910961151,0.0
gate_mnv3_patchcore_r18,mobilenetv3_small_100,val_mix,0.001,0.1,0.6610978520286396,0.0,0.0,0.0,0.5,0.6694510739856802,5.8185172251699075,9.17547196149826,0.0
gate_mnv3_patchcore_r18,mobilenetv3_small_100,val_mix,0.05,0.05,0.6610978520286396,0.0,0.0,0.0,0.5,0.6694510739856802,6.935436002963483,16.614779829978943,0.0
gate_mnv3_patchcore_r18,mobilenetv3_small_100,val_mix,0.03,0.05,0.6610978520286396,0.0,0.0,0.0,0.5,0.6694510739856802,7.6612470258107335,17.017781734466553,0.0
gate_mnv3_patchcore_r18,mobilenetv3_small_100,val_mix,0.02,0.05,0.6610978520286396,0.0,0.0,0.0,0.5,0.6694510739856802,5.979275362019322,10.09843498468399,0.0
gate_mnv3_patchcore_r18,mobilenetv3_small_100,val_mix,0.01,0.05,0.6610978520286396,0.0,0.0,0.0,0.5,0.6694510739856802,5.686684553833736,9.431250393390656,0.0
gate_mnv3_patchcore_r18,mobilenetv3_small_100,val_mix,0.005,0.05,0.6610978520286396,0.0,0.0,0.0,0.5,0.6694510739856802,6.71149267501649,8.6841881275177,0.0
gate_mnv3_patchcore_r18,mobilenetv3_small_100,val_mix,0.002,0.05,0.6610978520286396,0.0,0.0,0.0,0.5,0.6694510739856802,8.641820534316908,23.667968809604645,0.0
gate_mnv3_patchcore_r18,mobilenetv3_small_100,val_mix,0.001,0.05,0.6610978520286396,0.0,0.0,0.0,0.5,0.6694510739856802,8.83181197546547,18.161937594413757,0.0
gate_mnv3_patchcore_r18,mobilenetv3_small_100,val_mix,0.02,0.02,0.6610978520286396,0.0,0.0,0.0,0.5,0.6694510739856802,5.895175057550034,11.977843940258026,0.0
gate_mnv3_patchcore_r18,mobilenetv3_small_100,val_mix,0.01,0.02,0.6610978520286396,0.0,0.0,0.0,0.5,0.6694510739856802,5.987082290194199,11.793337762355804,0.0
gate_mnv3_patchcore_r18,mobilenetv3_small_100,val_mix,0.005,0.02,0.6610978520286396,0.0,0.0,0.0,0.5,0.6694510739856802,6.132510510720046,16.859151422977448,0.0
gate_mnv3_patchcore_r18,mobilenetv3_small_100,val_mix,0.002,0.02,0.6610978520286396,0.0,0.0,0.0,0.5,0.6694510739856802,5.86655572376843,8.542217314243317,0.0
gate_mnv3_patchcore_r18,mobilenetv3_small_100,val_mix,0.001,0.02,0.6610978520286396,0.0,0.0,0.0,0.5,0.6694510739856802,5.140985111063591,7.812492549419403,0.0
gate_mnv3_patchcore_r18,mobilenetv3_small_100,val_mix,0.01,0.01,0.6610978520286396,0.0,0.0,0.0,0.5,0.6694510739856802,5.4861557512124,11.263050138950348,0.0
gate_mnv3_patchcore_r18,mobilenetv3_small_100,val_mix,0.005,0.01,0.6610978520286396,0.0,0.0,0.0,0.5,0.6694510739856802,5.419549338857427,9.642906486988068,0.0
gate_mnv3_patchcore_r18,mobilenetv3_small_100,val_mix,0.002,0.01,0.6610978520286396,0.0,0.0,0.0,0.5,0.6694510739856802,5.1090119846680855,7.1117207407951355,0.0
gate_mnv3_patchcore_r18,mobilenetv3_small_100,val_mix,0.001,0.01,0.6610978520286396,0.0,0.0,0.0,0.5,0.6694510739856802,4.462484528170565,6.787590682506561,0.0
